"X","PLOT_ID","期数","副总体","样地号","新样地号","市","县","省","x","y","经度_F","纬度_F","针叶","阔叶","sz1","psz1","sz2","psz2","sz3","psz3","硬阔","软阔","森林类型65","二级森林类型65","样地面积","Dmax","Dmin","Dg","N_ha","AGE","BA","V_ha","S","aSDI","bio_plot","Bio","Car_1_plot","Car_1_ha","Car_2_plot","Car_2_ha","Car_3_plot","Car_3_ha","起源","优势树种","龄组","平均胸径","H","郁闭度","地貌","海拔","坡向","坡位","坡度","土壤名称","土层厚度","腐殖层","枯枝落叶","地类","样地类别","林种","植被类型","森林群落","林层结构","树种结构","自然度","可及度","经营等级","灾害类型","活立蓄积","林木蓄积","散生蓄积","四旁蓄积","枯损蓄积","采伐蓄积","name","分区","Plot","ID","code"
12056,6100002075,8,6100,2075,"2075",6106,610627,61,19331990,4011943,109.842735641,36.2326783328,0,100,410,28,421,21,490,20,74,26,"阔叶混","栎类阔叶混",0.08,31,5.7,14.1735741463342,612,42,9.66395133647799,46.325,352.145938646378,333.236984584623,4674.36028545495,58.4295035681869,2489.31323205373,31116.4154006716,2239.04969104475,27988.1211380594,2239.31863815206,27991.4829769007,11,412,3,152,9.5,76,3,1210,1,3,20,122,45,5,2,111,11,112,121,1,0,7,0,0,0,12,3.706,3.706,0,0,0.044,0.088,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",951,6100002075,1
17971,6100001990,9,6100,1990,"1990",6106,610627,61,19315948,4027994,108.949330462,36.3649698485,4,96,410,47,530,22,421,20,67,29,"阔叶混","栎类阔叶混",0.08,30.8,5.1,10.5224372363658,1112,51,9.67436767962005,44.525,396.687372692738,362.824972502596,4646.33440148222,58.0791800185278,2486.66944344864,31083.368043108,2226.57436144635,27832.1795180793,2227.59782195569,27844.9727744461,11,620,4,104,7.6,55,3,1230,1,4,35,122,70,5,3,111,11,112,121,1,0,7,4,0,0,33,3.562,3.562,0,0,0.04,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",952,6100001990,1
11740,410003000,8,410,3000,"3000",4113,411323,41,19516039,3723950,111.172888551,33.6418576451,0,100,410,53,490,26,590,19,81,19,"阔叶混","栎类阔叶混",0.08,25.1,5.7,11.7099151438453,888,15,9.55797167180454,43.425,376.087230831927,360.984931661003,4641.45671706848,58.018208963356,2595.0132764853,32437.6659560662,2218.86068790993,27735.7585988741,2220.1764495276,27752.205619095,13,410,1,112,8.7,65,3,1200,3,2,37,111,45,4,3,111,11,112,121,1,0,7,3,0,0,0,3.474,3.474,0,0,0.34,2.057,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",953,410003000,1
3230,6220002931,6,6220,2931,"2931",6205,620502,62,18578919,3790028,105.923477343,34.2329765615,4,96,410,38,490,36,590,22,74,22,"阔叶混","栎类阔叶混",0.08,33.7,5.4,15.5711563183634,412,21,7.85516954869662,44.6,275.688760413407,254.952827383027,4631.42638949811,57.8928298687264,2585.68223702117,32321.0279627646,2218.6104160118,27732.6302001474,2219.48975932073,27743.6219915091,11,620,1,156,11.2,40,3,1650,1,4,35,8,65,0,0,111,11,117,0,0,0,0,0,0,0,0,3.568,3.568,0,0,0,0.256,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",954,6220002931,1
3538,6220003939,6,6220,3939,"3939",6210,621026,62,19260060,3954894,108.31588259,35.6939995268,0,100,410,43,530,25,590,23,52,48,"阔叶混","栎类阔叶混",0.08,32.7,5.2,12.4681982556396,775,39,9.4623494454109,45.6625,363.005743811835,336.668060059464,4625.17851360645,57.8147314200806,2468.3279587518,30854.0994843975,2199.61172018357,27495.1465022946,2201.3152053426,27516.4400667825,11,620,2,123,8.6,80,3,1300,2,4,25,9,60,0,0,111,11,117,0,0,0,0,0,0,0,0,3.653,3.653,0,0,0.379,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",955,6220003939,1
12584,6100004121,8,6100,4121,"4121",6103,610331,61,18700029,3763968,106.991062961,33.9869737112,29,71,410,35,210,29,490,25,60,11,"阔叶混","栎类阔叶混",0.08,28.5,5.1,12.3696240848297,938,33,11.2661145024236,62.825,433.79234142916,404.105473489201,4622.1575092418,57.7769688655225,2558.64977626478,31983.1222033097,2256.89047315962,28211.1309144952,2252.85786246296,28160.7232807871,11,412,2,108,8,70,3,1715,8,4,40,112,60,6,10,111,11,112,121,1,0,4,4,0,0,0,5.026,5.026,0,0,0,0.092,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",956,6100004121,1
8382,6220003804,7,6220,3804,"3804",6210,621024,62,19278034,3990935,108.305242147,36.0186316467,8,92,410,52,590,36,350,5,56,36,"阔叶混","栎类阔叶混",0.08,23.5,5,11.7516370018063,900,34,9.76178249520618,42.775,383.351570710177,362.250473731024,4619.66959846954,57.7458699808692,2515.2237156345,31440.2964454313,2211.04387245163,27638.0484056453,2212.39209292836,27654.9011616045,11,620,1,128,6.9,30,3,1260,5,4,30,124,65,5,2,111,11,127,121,1,0,7,3,0,0,0,3.422,3.422,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",957,6220003804,1
533,1400016593,6,1400,16593,"16593",1410,141031,14,19516079,4075908,111.18020166,36.8142107814,20,80,410,36,530,29,150,20,51,29,"阔叶混","栎类阔叶混",0.067,39.8,5,10.8140363580368,1015,39,9.32179702247913,36.955223880597,378.323534955626,346.649095633955,3859.79312855899,57.6088526650595,2109.44599262588,31484.2685466549,1848.22494501647,27585.4469405443,1849.09976563128,27598.503964646,11,530,2,98,7.9,60,3,1640,6,4,16,5,58,0,0,111,11,233,0,0,0,0,0,0,0,0,2.476,2.476,0,0,0.178,0.026,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",958,1400016593,1
2074,6100002393,6,6100,2393,"2393",6106,610632,61,19303994,3951991,110.469290899,35.7324760261,0,100,410,51,590,27,490,16,67,33,"阔叶混","栎类阔叶混",0.08,33.3,7.1,15.4867495545291,425,43,8.00570092418879,35.9,281.917495565059,263.80630348774,4602.77711311561,57.5347139139452,2553.82923358841,31922.8654198551,2198.66149116736,27483.268639592,2199.7544941783,27496.9311772287,11,590,4,138,10.5,50,2,1400,4,2,28,6,1,0,0,111,11,117,0,0,1,0,0,0,0,0,2.872,2.872,0,0,0.014,0.014,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",959,6100002393,1
12119,6100002189,8,6100,2189,"2189",6106,610628,61,19291984,3987999,108.86984035,36.0028207278,1,99,410,32,520,26,490,20,73,26,"阔叶混","栎类阔叶混",0.08,23.7,5,12.8246212065273,688,49,8.88079155784622,36.1,337.168343509368,318.370598679304,4602.30450118405,57.5288062648006,2480.58629874911,31007.3287343638,2217.25150142443,27715.6437678054,2217.89602690422,27723.7003363027,11,412,3,136,8.2,60,3,1285,5,4,30,122,70,12,6,111,11,111,121,1,0,7,0,0,0,0,2.888,2.888,0,0,0.078,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",960,6100002189,1
17273,410001562,9,410,1562,"1562",4103,410324,41,19560081,3751800,111.6495033,33.8913524599,0,100,410,53,490,40,590,7,93,7,"阔叶混","栎类阔叶混",0.08,22.8,5.5,11.0505133887004,975,18,9.35102907322636,41.5375,376.253296023963,360.984346293954,4586.67290886606,57.3334113608258,2616.1714845092,32702.1435563651,2195.99004688367,27449.8755860458,2197.58461155113,27469.8076443891,13,620,1,111,6.9,58,3,1280,6,4,25,113,30,4,6,111,11,111,121,1,0,7,3,0,0,0,3.323,3.323,0,0,0.049,0.044,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",961,410001562,1
6107,410001533,7,410,1533,"1533",4103,410324,41,19560032,3759937,111.649530202,33.9647089854,0,100,410,55,490,45,110,0,100,0,"阔叶混","栎类阔叶混",0.08,29.6,5,10.9650503312627,912,23,8.61676033026608,40.05,347.583182734336,324.691211006424,4574.58805804708,57.1823507255885,2635.87763904673,32948.4704880841,2193.01709071801,27412.7136339751,2194.51628489043,27431.4535611303,13,620,2,109,7.6,60,4,992,7,3,25,112,35,2,4,111,11,112,121,1,0,7,3,0,0,0,3.204,3.204,0,0,0.05,0.067,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",962,410001533,1
12028,6100002011,8,6100,2011,"2011",6106,610627,61,19319978,4023998,109.173285301,36.3313200625,16,84,410,36,421,30,530,18,66,18,"阔叶混","栎类阔叶混",0.08,28.3,5.7,12.5131486400861,788,36,9.68442077611153,45.6,371.232912819199,351.932353857027,4571.45826512759,57.1432283140949,2415.50896398125,30193.8620497656,2206.55110139839,27581.8887674798,2203.01770904435,27537.7213630544,11,412,2,137,8.3,64,3,1320,1,3,15,122,60,3,2,111,11,112,121,1,0,7,0,0,0,12,3.648,3.648,0,0,0.649,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",963,6100002011,1
9702,1400009771,8,1400,9771,"9771",1401,140122,14,19622044,4217962,112.527727918,38.0844040027,0,100,410,58,420,37,421,5,100,0,"阔叶混","栎类阔叶混",0.067,30.9,5,14.0105164583099,522,50,8.05362515816585,34.5970149253731,294.833115793902,275.88035021968,3812.7246666241,56.9063383078223,2087.78730233988,31161.0045125356,1837.66700662301,27427.8657704927,1838.38906530185,27438.6427656992,11,410,2,199,6.8,30,3,1572,8,3,28,122,62,3,2,111,11,127,121,2,0,7,3,0,0,0,2.318,2.318,0,0,0.067,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",964,1400009771,1
10397,1400022663,8,1400,22663,"22663",1410,141022,14,19586067,3945948,111.817866522,35.6403991633,1,99,410,61,590,27,510,6,64,35,"阔叶混","栎类阔叶混",0.067,26.4,5.3,10.808798968208,1104,30,10.1344848414645,35,411.17691217059,392.674485005309,3772.26659925894,56.3024865561036,2067.37205636124,30856.2993486751,1793.88642851717,26774.4243062264,1794.6734945638,26786.1715606537,13,410,1,116,6,80,3,1390,6,2,6,122,40,4,3,111,11,112,121,1,0,4,3,0,0,0,2.345,2.345,0,0,0.056,0.083,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",965,1400022663,1
8055,6220002833,7,6220,2833,"2833",6205,620503,62,18592982,3801963,105.848594652,34.3427556858,11,89,410,51,510,16,490,13,64,25,"阔叶混","栎类阔叶混",0.08,28.4,5,8.85197619277653,1788,25,11.00060083581,48.175,483.296836246292,458.709220898968,4501.17680206973,56.2647100258716,2455.51137659594,30693.8922074492,2159.44512028428,26993.0640035535,2160.59037288105,27007.3796610131,13,620,1,84,6.8,60,3,1700,6,2,20,122,60,7,3,111,11,112,121,2,0,7,3,0,0,0,3.854,3.854,0,0,0.06,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",966,6220002833,1
3242,6220002947,6,6220,2947,"2947",6205,620503,62,18627046,3789950,106.378849015,34.2292420578,34,66,410,53,210,30,490,7,60,6,"阔叶混","栎类阔叶混",0.08,33.7,5,11.3296797763933,912,40,9.19936868787431,45.8,366.320311303877,336.02873606317,4500.52363421739,56.2565454277174,2514.661875646,31433.273445575,2204.91013340073,27561.3766675091,2202.04636567754,27525.5795709693,11,410,1,113,9.5,60,3,1600,4,2,35,8,55,0,0,111,11,117,0,0,0,0,0,0,0,0,3.664,3.664,0,0,2.063,0.257,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",967,6220002947,1
12217,6100002369,8,6100,2369,"2369",6106,610632,61,19299976,3955980,108.878808315,35.7151362261,0,100,410,43,490,34,460,23,100,0,"阔叶混","栎类阔叶混",0.08,42,5,19.8444043653465,325,71,10.0519282117193,45.375,320.951431498028,277.780503635114,4499.33622573792,56.241702821724,2532.57270196818,31657.1587746023,2153.22149235868,26915.2686544835,2153.90687106595,26923.8358883243,11,490,5,198,9.5,35,3,1375,6,4,35,122,50,3,2,111,11,111,121,1,0,7,0,0,0,0,3.63,3.63,0,0,0.169,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",968,6100002369,1
8141,6220002948,7,6220,2948,"2948",6205,620503,62,18630036,3789898,105.72794331,34.2082497948,29,71,410,47,490,24,210,15,71,0,"阔叶混","栎类阔叶混",0.08,37,5.7,11.3398400266929,888,35,8.96338599220451,42.7875,357.193824716251,336.327913951903,4482.2757018136,56.02844627267,2531.12636856636,31639.0796070795,2185.70729795257,27321.3412244071,2185.6670769822,27320.8384622775,11,630,1,113,8,70,3,1400,7,2,43,122,30,5,2,111,11,111,113,1,0,6,3,0,0,0,3.423,3.423,0,0,0.34,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",969,6220002948,1
18229,6100002455,9,6100,2455,"2455",6105,610581,61,19432016,3943978,110.425299676,35.6243651934,27,73,410,47,590,26,200,14,47,26,"阔叶混","栎类阔叶混",0.08,24.2,5.5,12.3133289639901,712,45,8.48448946207291,34.25,326.873339219417,315.749914270711,3768.42032418262,47.1052540522827,2033.03054506296,25412.8818132871,1828.052464783,22850.6558097876,1829.0180121268,22862.725151585,11,410,3,133,7.6,60,3,1200,7,4,30,122,50,15,10,111,11,127,121,1,0,2,2,0,0,12,2.74,2.74,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",970,6100002455,1
8197,6220003405,7,6220,3405,"3405",6208,620825,62,18623009,3897955,106.384404401,35.229503064,0,100,410,27,421,25,590,21,72,28,"阔叶混","栎类阔叶混",0.08,31.8,5.4,13.7558288040727,575,35,8.5453774546903,42.525,315.345004128195,289.245844539924,4475.08858020101,55.9386072525126,2363.8066569492,29547.5832118649,2146.39557996083,26829.9447495104,2146.25071682937,26828.1339603671,11,620,3,119,9.5,65,3,2349,2,2,30,112,50,18,5,111,11,112,121,1,0,7,3,0,0,40,3.402,3.402,0,0,1.228,2.23,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",971,6220003405,1
10526,1400024297,8,1400,24297,"24297",1408,140823,14,19554041,3905955,111.725738651,35.2805813078,12,88,410,61,590,17,200,12,71,17,"阔叶混","栎类阔叶混",0.067,21.5,5.6,9.09348692333028,1687,26,10.9535379022815,29.7164179104478,476.128640542779,464.897462868596,3746.18496624389,55.9132084514013,2079.6302589463,31039.2575962134,1807.26448068111,26974.0967265838,1808.466697336,26992.0402587463,11,410,1,87,6.1,85,4,800,2,3,29,122,40,2,2,111,11,111,121,1,0,4,4,0,0,0,1.991,1.991,0,0,0.638,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",972,1400024297,1
471,1400015055,6,1400,15055,"15055",1411,141129,14,19524039,4107989,111.405614545,37.1024795315,0,100,410,49,530,43,490,6,55,45,"阔叶混","栎类阔叶混",0.067,30,5,11.3093880499573,925,57,9.29576165948054,36.7164179104478,370.474529115874,347.168512026127,3740.41302207147,55.8270600309175,2038.74698214258,30429.0594349639,1782.94758907544,26611.1580459021,1783.3483502015,26617.1395552463,11,530,2,90,6.7,40,3,1680,2,4,20,3,40,0,0,111,11,117,0,0,0,0,0,0,0,0,2.46,2.46,0,0,0.124,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",973,1400015055,1
11389,410001535,8,410,1535,"1535",4103,410324,41,19568049,3759975,111.736269041,33.9645632332,0,100,410,56,490,44,110,0,100,0,"阔叶混","栎类阔叶混",0.08,32.3,5.1,11.1440083936133,812,24,7.92494235803744,38.775,317.617470119169,289.588900753613,4463.14076519642,55.7892595649553,2571.66170890618,32145.7713613272,2139.96538739418,26749.5673424273,2141.30149189877,26766.2686487347,13,410,1,88,7,55,4,600,7,3,40,122,15,0,1,111,11,112,121,2,0,4,3,0,0,0,3.102,3.102,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",974,410001535,1
18078,6100002189,9,6100,2189,"2189",6106,610628,61,19291984,3987999,108.86984035,36.0028207278,1,99,410,32,590,27,490,18,72,27,"阔叶混","栎类阔叶混",0.08,24.4,5.1,13.6632153809217,688,50,10.0801829106475,41.475,373.248200711944,352.559784723078,4461.93536020882,55.7741920026103,2395.23484533416,29940.435566677,2129.59027676006,26619.8784595008,2130.50058261498,26631.2572826873,11,620,3,129,8,60,3,1285,5,4,30,122,70,7,3,111,11,111,122,1,0,7,3,0,0,0,3.318,3.318,0,0,0.086,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",975,6100002189,1
11523,410001762,8,410,1762,"1762",4103,410325,41,19588104,3755842,111.952819352,33.9258185825,0,100,410,64,490,17,590,12,81,19,"阔叶混","栎类阔叶混",0.08,38,5.8,16.1551505374877,338,43,6.918081547516,39.575,239.940040074185,216.343143222742,4459.57180611792,55.744647576474,2512.7616293099,31409.5203663738,2129.94535992953,26624.3169991191,2130.81274476269,26635.1593095337,11,410,2,213,11.5,45,4,940,1,3,36,122,25,5,5,111,11,112,121,1,0,4,3,0,0,0,3.166,3.166,0,0,0,0.052,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",976,410001762,1
6954,6100002571,7,6100,2571,"2571",6104,610429,61,19295902,3920074,108.843704744,35.3904431752,0,100,410,64,490,22,530,12,87,13,"阔叶混","栎类阔叶混",0.08,24.6,5.1,10.5127663254708,1075,65,9.33108977735311,38.0125,382.922710265115,366.112148754776,4456.20996362169,55.7026245452711,2522.20513048107,31527.5641310134,2132.44273149249,26655.5341436561,2133.95973163612,26674.4966454515,11,410,5,99,7.8,45,3,1405,7,3,15,122,50,10,3,111,11,111,121,1,0,7,4,0,0,0,3.041,3.041,0,0,0.303,0.025,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",977,6100002571,1
5415,1400025055,7,1400,25055,"25055",1408,140828,14,19534057,3877939,111.635804046,35.0280267657,0,100,410,60,460,20,590,11,89,11,"阔叶混","栎类阔叶混",0.067,22.9,5,10.4038187433483,1343,37,11.4193962367827,39.0298507462687,470.454120982306,448.04898287535,3730.57296681317,55.6801935345249,2061.84930610355,30773.8702403515,1780.33717790227,26572.1966851085,1781.33169286119,26587.0401919581,11,410,2,105,6.6,65,3,1230,6,4,30,112,35,3,5,111,11,127,121,1,0,5,2,0,0,0,2.615,2.615,0,0,0.076,0.093,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",978,1400025055,1
1915,6100002049,6,6100,2049,"2049",6106,610628,61,19288144,4015846,108.729809168,36.2526835096,2,98,410,63,490,27,590,5,92,6,"阔叶混","栎类阔叶混",0.08,41.6,6.2,15.0017203314562,388,46,6.8492610334483,31.825,244.559755603124,219.795210823765,4432.07077556726,55.4008846945907,2528.80050113744,31610.006264218,2125.67942191262,26570.9927739077,2126.70438724278,26583.8048405347,11,410,3,150,9.1,40,2,1500,2,4,28,5,1,0,0,111,11,117,0,0,1,0,0,0,0,0,2.546,2.546,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",979,6100002049,1
3099,6220002685,6,6220,2685,"2685",6205,620521,62,18628981,3837921,106.277874912,34.6903924611,13,87,410,44,490,31,210,13,75,12,"阔叶混","栎类阔叶混",0.08,26.8,5.3,11.4442062696745,875,35,9.00055496028729,43.725,357.178181161654,337.574254228383,4390.5237026132,54.8815462826651,2463.16039535488,30789.504941936,2115.81640758735,26447.7050948419,2116.14080741512,26451.760092689,11,620,1,120,9.8,60,3,1986,6,4,30,7,40,0,0,111,11,233,0,0,0,0,0,0,0,0,3.498,3.498,0,0,0,0.757,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",980,6220002685,1
11547,410001797,8,410,1797,"1797",4103,410325,41,19607963,3735885,112.165109715,33.7440837032,6,94,410,63,490,20,510,9,83,11,"阔叶混","栎类阔叶混",0.08,29.6,5,10.6701903901928,1012,18,9.05376568585747,40.0875,369.184704937581,350.754483633753,4363.56390758908,54.5445488448635,2470.61781044301,30882.7226305376,2089.18726487539,26114.8408109424,2090.61829257034,26132.7286571292,11,410,1,112,8,72,3,1200,6,4,25,112,30,2,3,111,11,111,121,1,0,4,4,0,0,0,3.207,3.207,0,0,0.318,0.072,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",981,410001797,1
6082,410001489,7,410,1489,"1489",4103,410324,41,19548008,3775977,111.520321184,34.1099255377,0,100,410,57,490,43,110,0,100,0,"阔叶混","栎类阔叶混",0.08,49.2,5.2,11.6941289996829,612,18,6.57857355643337,35.8375,258.634661256742,222.748578658408,4361.98693788225,54.5248367235282,2513.37687360775,31417.2109200969,2092.45785267368,26155.723158421,2093.49171835015,26168.6464793769,13,490,1,121,6.5,50,3,1280,8,2,30,112,25,1,2,111,11,111,121,1,0,4,3,0,0,0,2.867,1.442,1.425,0,0.008,0.825,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",982,410001489,1
13769,6220003650,8,6220,3650,"3650",6210,621024,62,19284007,4023958,108.660972401,36.3254428678,0,100,410,49,490,31,590,20,80,20,"阔叶混","栎类阔叶混",0.08,32.2,6,12.8029059201417,625,45,8.04612929464967,35.225,305.461938657949,287.141766113431,4349.38823856449,54.3673529820561,2454.74644715722,30684.3305894653,2080.90247123442,26011.2808904303,2082.02644626127,26025.3305782659,11,620,2,120,7.3,30,3,1400,6,4,32,124,65,8,6,111,11,111,121,1,0,4,3,3,0,0,2.818,2.818,0,0,0.067,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",983,6220003650,1
1924,6100002079,6,6100,2079,"2079",6106,610627,61,19363976,4012005,109.664801274,36.2307887228,6,94,410,63,490,30,350,6,93,1,"阔叶混","栎类阔叶混",0.08,35.3,5,13.5501383756772,500,41,7.21020057691464,31.575,267.661895039074,245.015158256491,4348.64794210134,54.3580992762667,2492.5181686173,31156.4771077162,2088.55858974353,26106.9823717941,2089.59886436192,26119.985804524,11,410,3,133,7.8,40,3,1320,3,2,30,6,1,0,0,111,11,117,0,0,1,0,0,0,0,0,2.526,2.526,0,0,0.533,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",984,6100002079,1
12660,6100004264,8,6100,4264,"4264",6103,610330,61,18687987,3751974,110.481147494,33.9293043151,0,100,410,54,490,30,590,9,84,16,"阔叶混","栎类阔叶混",0.08,31.6,6.5,16.3539410812467,450,43,9.45251233341435,55.2,325.77921232349,310.273286191106,4348.06716322935,54.3508395403669,2457.68276533228,30721.0345666536,2080.93711968803,26011.7139961004,2081.99403505811,26024.9254382264,11,821,4,124,10,60,3,1760,7,3,40,112,70,8,5,111,11,112,121,1,0,7,2,0,0,40,4.416,4.416,0,0,0.594,0.243,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",985,6100004264,1
12155,6100002256,8,6100,2256,"2256",6106,610628,61,19311916,3976012,109.271888488,35.9014441204,0,100,410,40,490,31,590,15,85,15,"阔叶混","栎类阔叶混",0.08,29.3,5,10.7996954148083,950,49,8.70234909512232,36.475,353.342543793128,327.307241167202,4345.65376361539,54.3206720451924,2406.80308338622,30085.0385423278,2083.07227042245,26038.4033802806,2083.91549969849,26048.9437462311,11,412,3,148,8.5,55,3,1200,7,4,37,184,80,3,3,111,11,111,121,1,0,7,0,0,0,34,2.918,2.918,0,0,0.109,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",986,6100002256,1
3311,6220003434,6,6220,3434,"3434",6208,620824,62,18626031,3885934,106.547398164,35.1196857193,1,99,410,50,490,42,420,6,99,0,"阔叶混","栎类阔叶混",0.08,22.7,5.6,10.7912646341874,988,40,9.03174508485121,38.2625,367.015927490487,356.747816561615,4343.67957610746,54.2959947013433,2479.23163319439,30990.3954149299,2085.17331134095,26064.6663917619,2086.6767871608,26083.45983951,11,410,1,104,8.4,40,3,1982,4,4,35,8,22,0,0,111,11,117,0,0,0,0,0,0,0,0,3.061,3.061,0,0,0.063,1.293,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",987,6220003434,1
8505,6220004038,7,6220,4038,"4038",6210,621025,62,19281073,3912892,108.559555718,35.32085235,0,100,410,45,490,38,421,16,99,1,"阔叶混","栎类阔叶混",0.08,20.8,5.2,11.4097276066509,862,63,8.81859784078219,38.85,350.171616674346,339.102605998374,4335.13609766195,54.1892012207743,2444.03267642491,30550.4084553114,2081.85046847565,26023.1308559457,2082.91629314974,26036.4536643718,11,410,3,114,7.4,50,3,1404,3,3,30,124,65,5,2,111,11,127,121,1,0,4,3,0,0,0,3.108,3.108,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",988,6220004038,1
2179,6100002792,6,6100,2792,"2792",6104,610429,61,19280042,3887948,108.499834959,35.0950416327,1,99,410,62,530,19,420,13,80,19,"阔叶混","栎类阔叶混",0.08,17.3,5.5,8.6207559084127,1850,30,10.7982233640566,41.075,479.257446698965,468.622461506068,4333.44187598036,54.1680234497544,2381.02516649576,29762.814581197,2076.21203494567,25952.6504368209,2077.95698159477,25974.4622699346,11,410,2,80,5.8,60,3,1600,4,3,15,6,2,0,0,111,11,233,0,0,1,0,0,3,0,0,3.286,3.286,0,0,0,0.087,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",989,6100002792,1
3098,6220002684,6,6220,2684,"2684",6205,620521,62,18626079,3837941,106.310059711,34.6629471779,3,97,410,62,510,21,530,5,66,31,"阔叶混","栎类阔叶混",0.08,19.2,5.1,8.91966968258224,1725,38,10.7789516566222,46.8875,472.004060675355,449.844546085175,4323.08630497784,54.038578812223,2356.40069753496,29455.0087191869,2045.52592220527,25569.0740275658,2046.64378375526,25583.0472969407,11,410,1,90,7.5,70,3,1893,3,2,28,7,35,0,0,111,11,117,0,0,0,0,0,0,0,0,3.751,3.751,0,0,0.02,1.639,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",990,6220002684,1
8119,6220002920,7,6220,2920,"2920",6205,620503,62,18615087,3793008,106.411800338,34.2561071973,1,99,410,64,490,21,420,11,96,3,"阔叶混","栎类阔叶混",0.08,35.6,5.3,12.4474562327677,600,48,7.30133621629987,39.7625,280.286695264866,253.353684433192,4303.92004370531,53.7990005463163,2436.46079197773,30455.7598997216,2066.6154189215,25832.6927365188,2067.58525596396,25844.8156995495,11,620,2,126,8.4,40,3,1747,8,4,16,122,50,5,3,111,11,111,121,1,0,7,3,0,0,0,3.181,3.181,0,0,0.074,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",991,6220002920,1
785,1400022779,6,1400,22779,"22779",1405,140524,14,19708011,3943946,113.295394277,35.6032353998,15,85,410,57,490,28,200,15,85,0,"阔叶混","栎类阔叶混",0.067,20.8,5,8.60767711192502,1701,44,9.90129192109932,30.2089552238806,439.585287383396,420.734631763921,3600.39088961571,53.7371774569509,2046.72651477277,30548.1569369071,1742.25477539097,26003.8026177757,1743.83524208101,26027.3916728509,11,410,2,96,6,80,3,1380,3,2,30,2,46,0,0,111,11,117,0,0,0,0,0,1,0,0,2.024,2.024,0,0,0,0.027,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",992,1400022779,1
8062,6220002841,7,6220,2841,"2841",6205,620503,62,18616931,3801641,106.40215618,34.3368921631,32,68,410,24,200,22,590,14,30,38,"阔叶混","栎类阔叶混",0.08,35.2,5,11.036651798749,1025,21,9.80592187198912,48.125,394.752286858157,370.224418058923,4294.22003670512,53.677750458814,2252.68588879058,28158.5736098822,2080.57897560509,26007.2371950636,2080.96897920602,26012.1122400752,21,630,2,110,9.2,70,3,2000,7,4,45,112,50,7,3,111,11,111,222,1,0,6,5,0,0,0,3.85,3.85,0,0,0.03,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",993,6220002841,1
